part,severity,damage_area_ratio,yolo_confidence,severity_confidence,parts_cost,labor_cost,paint_cost,total_repair_cost
Trunk,moderate,0.1578,0.6034,0.7059,0.0,2413.278517146108,3300.7433148073806,5714.02
Headlight,moderate,0.158,0.5716,0.5662,11201.774731339588,1171.1841581097187,0.0,12372.96
Bumper,severe,0.6945,0.8971,0.9307,7623.166691310282,4085.8853874462466,7847.8791250021095,19556.93
Bumper,moderate,0.2396,0.8646,0.9402,4799.9048240587135,1765.691692125908,2897.4831682152903,9463.08
Trunk,moderate,0.3937,0.5045,0.632,0.0,4332.386818276876,3628.366860522975,7960.75
Trunk,severe,0.6827,0.8241,0.5017,17114.69745617935,3653.3256793875557,5626.708168464137,26394.73
Door,minor,0.0473,0.5716,0.8005,0.0,3103.590242990243,2255.350350408624,5358.94
Trunk,minor,0.0397,0.7303,0.8185,0.0,3262.903213676207,2645.0907691853063,5907.99
Light,minor,0.0932,0.6413,0.4429,0.0,842.1067804944216,0.0,842.11
Windshield,minor,0.0201,0.5548,0.8404,0.0,1728.1528425064034,0.0,1728.15
Headlight,moderate,0.4041,0.8585,0.735,8248.730663729571,1052.409929616748,0.0,9301.14
Bumper,moderate,0.2254,0.6306,0.706,6504.498307735601,2502.6549164697644,2545.616863452558,11552.77
Light,moderate,0.3109,0.5162,0.9637,0.0,1632.4254258581016,0.0,1632.43
Headlight,moderate,0.1678,0.7966,0.9257,0.0,1171.5686432191628,0.0,1171.57
Trunk,minor,0.0796,0.6064,0.7826,0.0,2368.389063645149,2213.649709012014,4582.04
Bumper,severe,0.5913,0.9599,0.6013,5164.494719132183,3063.421518571446,5489.46017641828,13717.38
Light,severe,0.7073,0.4622,0.4209,4050.0485913721723,1813.0006140864525,0.0,5863.05
Bumper,minor,0.0772,0.6231,0.7518,5368.251597448609,1186.8208076644416,2603.5286349069484,9158.6
Headlight,severe,0.7229,0.4867,0.7261,5515.998947594573,1276.4391909999053,0.0,6792.44
Windshield,severe,0.4673,0.9326,0.8456,7473.97490099799,2176.231760277187,0.0,9650.21
Light,moderate,0.2772,0.965,0.6271,0.0,1138.0716854584302,0.0,1138.07
Headlight,severe,0.4442,0.5228,0.4149,9824.851099830315,1485.91035456278,0.0,11310.76
Light,moderate,0.1487,0.6517,0.5069,0.0,1326.7489369352586,0.0,1326.75
Bumper,minor,0.0314,0.4792,0.7929,0.0,1911.9253031447083,3026.001381086092,4937.93
Windshield,minor,0.0954,0.5125,0.8563,0.0,1768.5234731465061,0.0,1768.52
Headlight,moderate,0.1367,0.451,0.7974,0.0,674.8086595052948,0.0,800.0
Trunk,minor,0.0591,0.9182,0.6588,0.0,2255.9049310904406,2428.351945043852,4684.26
Trunk,moderate,0.2513,0.4761,0.6197,10134.6857003152,2947.4003889529754,3476.0344981708267,16558.12
Fender,minor,0.0166,0.936,0.9191,0.0,2649.106184203765,2170.447269844324,4819.55
Door,minor,0.0419,0.6349,0.5077,0.0,2544.926090318291,2215.507201384474,4760.43
Windshield,severe,0.7054,0.5092,0.6765,5260.499841703731,2184.5136475217632,0.0,7445.01
Hood,moderate,0.2515,0.7404,0.8544,13679.991999863072,2745.1537661833972,3050.687558855205,19475.83
Headlight,moderate,0.3173,0.7826,0.8195,0.0,1191.503298920957,0.0,1191.5
Hood,moderate,0.2249,0.4565,0.6115,11453.068480148808,2588.981933541839,3506.3383586104337,17548.39
Fender,moderate,0.1378,0.6162,0.4732,0.0,2541.1718885824853,1736.5502265566577,4277.72
Hood,minor,0.0517,0.7654,0.527,0.0,2684.2595788970084,2718.5949241550625,5402.85
Headlight,moderate,0.3325,0.9754,0.6713,0.0,1006.5548257054865,0.0,1006.55
Door,minor,0.0465,0.5942,0.7159,0.0,2489.6301733309297,1721.8668180796515,4211.5
Bumper,moderate,0.1,0.8899,0.6975,7902.329992365986,1658.6965747169672,2047.2425471598076,11608.27
Bumper,severe,0.6069,0.6742,0.7727,9231.168820748797,2099.827184852435,4763.700269232176,16094.7
Bumper,severe,0.4811,0.4674,0.7252,5558.744940580272,3214.4847788579586,5240.962619173718,14014.19
Door,moderate,0.2844,0.5027,0.4404,0.0,3543.141654117075,2914.0622590104776,6457.2
Light,moderate,0.3341,0.8914,0.4969,0.0,1983.4576346492931,0.0,1983.46
Windshield,minor,0.025,0.6035,0.7127,0.0,1983.9802854811974,0.0,1983.98
Light,minor,0.1045,0.4846,0.4183,0.0,754.1842361807564,0.0,800.0
Headlight,severe,0.5737,0.7646,0.9401,6985.90138057491,2524.697983943057,0.0,9510.6
Headlight,severe,0.5827,0.8842,0.7696,5665.859276433645,1322.226287480326,0.0,6988.09
Trunk,minor,0.0959,0.6214,0.4065,0.0,3077.7607921962795,2842.7805295752933,5920.54
Trunk,moderate,0.1573,0.6185,0.4326,15280.841293973193,3057.3193892400914,2802.9087694836376,21141.07
Hood,moderate,0.1205,0.786,0.4421,10738.682820502596,2900.2458536335316,2564.3879781037826,16203.32
Hood,severe,0.6509,0.7919,0.9149,14635.503605340851,4601.868062581721,7330.051970840426,26567.42
Windshield,minor,0.0628,0.5489,0.9679,6969.859391007739,2548.951762006416,0.0,9518.81
Bumper,moderate,0.2362,0.6182,0.6066,5457.292277289093,2794.7851321669827,2942.847058401235,11194.92
Trunk,moderate,0.2932,0.6545,0.474,0.0,2707.107712256723,3030.0504387514643,5737.16
Hood,minor,0.0256,0.6588,0.5916,0.0,1915.9260032793566,2941.643304171874,4857.57
Hood,moderate,0.2196,0.7919,0.7529,0.0,2579.3969563054075,2791.4651320174617,5370.86
Trunk,minor,0.01,0.7735,0.7666,0.0,2273.1629730089617,1578.5938650439273,3851.76
Light,minor,0.0561,0.5521,0.5969,0.0,1084.1289185591645,0.0,1084.13
Bumper,severe,0.6874,0.5447,0.8027,0.0,3661.5297273998985,5841.846091022906,9503.38
Fender,moderate,0.2825,0.9095,0.4518,7282.109893894917,2201.483256673931,3855.822916247071,13339.42
Hood,minor,0.0501,0.5184,0.5528,16696.33347424532,2480.2715190180647,2733.917361293276,21910.52
Windshield,moderate,0.1,0.5668,0.8078,0.0,1914.646643718738,0.0,1914.65
Hood,minor,0.0623,0.8432,0.9034,0.0,2782.268825415557,3390.5704999705886,6172.84
Light,minor,0.0458,0.8276,0.5328,8515.281344103958,1503.7096319450998,0.0,10018.99
Bumper,minor,0.088,0.9713,0.7447,0.0,1862.4303226964992,2955.717067837779,4818.15
Hood,severe,0.624,0.8842,0.5535,15924.807088811254,6141.459088649509,5619.655043095127,27685.92
Windshield,moderate,0.1097,0.4559,0.404,0.0,2105.939637949199,0.0,2105.94
Bumper,minor,0.0539,0.4938,0.4232,0.0,1363.1540156184205,2996.837070069674,4359.99
Hood,moderate,0.3532,0.8247,0.6913,0.0,2958.373525662273,5030.548842517773,7988.92
Door,moderate,0.4229,0.7192,0.7928,0.0,3627.5185317542537,3092.0370742821137,6719.56
Headlight,moderate,0.3415,0.8273,0.492,5970.544856967075,1864.854032428137,0.0,7835.4
Trunk,minor,0.0347,0.7576,0.7166,15718.957636989908,2163.0439995455245,1946.2853698951376,19828.29
Windshield,moderate,0.1994,0.9123,0.9631,0.0,2135.738328708749,0.0,2135.74
Door,minor,0.0306,0.6319,0.939,0.0,3100.2965040251083,1498.2215623603315,4598.52
Door,minor,0.0623,0.9243,0.422,0.0,2927.991582242808,2733.888007121968,5661.88
Windshield,minor,0.054,0.9362,0.5034,0.0,2703.9486854721254,0.0,2703.95
Bumper,minor,0.0433,0.7824,0.9032,0.0,1686.227204074233,1510.0336246835614,3196.26
Windshield,moderate,0.3202,0.5012,0.533,7505.024979748385,2681.4917385819363,0.0,10186.52
Hood,moderate,0.281,0.7618,0.5983,11968.123836759898,3516.998312184021,4465.886388731577,19951.01
Windshield,minor,0.0437,0.5757,0.7061,0.0,1901.5134041432398,0.0,1901.51
Headlight,severe,0.6235,0.9394,0.4998,8616.578290658168,2436.864436876222,0.0,11053.44
Bumper,moderate,0.285,0.6181,0.6589,0.0,3320.2413285956945,3782.616684812041,7102.86
Door,minor,0.01,0.8712,0.7099,0.0,2739.15812299338,1596.7178769961756,4335.88
Windshield,minor,0.0841,0.7296,0.9514,0.0,2389.7425138535546,0.0,2389.74
Light,moderate,0.2089,0.4929,0.9142,0.0,955.8010869406846,0.0,955.8
Hood,minor,0.0225,0.4728,0.4035,0.0,1672.6852718257744,1892.7444492906084,3565.43
Windshield,moderate,0.1365,0.6031,0.97,0.0,2065.0625710368436,0.0,2065.06
Windshield,minor,0.0476,0.5282,0.467,0.0,1382.422098750963,0.0,1382.42
Trunk,minor,0.0876,0.5587,0.4849,0.0,2516.120881371383,2545.958826958967,5062.08
Door,minor,0.0994,0.7063,0.615,11322.34030281509,2767.826313256425,2126.7346973831236,16216.9
Bumper,moderate,0.171,0.9773,0.4788,5902.214786302951,1494.9766293878924,2706.370031742021,10103.56
Hood,moderate,0.1619,0.6948,0.6547,0.0,3054.05629680571,2585.967430957693,5640.02
Light,minor,0.0446,0.5309,0.7387,4063.008705091907,1151.9362743082256,0.0,5214.94
Hood,minor,0.0973,0.5336,0.8287,0.0,2547.7494398731474,2400.193732313463,4947.94
Fender,minor,0.0211,0.8828,0.8478,0.0,2142.2547732228963,2410.692105189144,4552.95
Fender,moderate,0.2581,0.7585,0.4368,0.0,3101.833748493231,3973.171424951224,7075.01
Hood,moderate,0.4454,0.6413,0.4467,0.0,4115.390855625706,4371.379211935393,8486.77
Windshield,moderate,0.1835,0.5306,0.7542,0.0,1611.0832021648134,0.0,1611.08
Headlight,minor,0.0524,0.9151,0.7282,0.0,577.2162038821502,0.0,800.0
Door,minor,0.0354,0.6029,0.4284,0.0,3144.1357986688727,2270.350699369871,5414.49
Bumper,moderate,0.3432,0.6404,0.7097,0.0,2167.4332685610684,3411.0822735003217,5578.52
Door,minor,0.0502,0.5984,0.4679,0.0,3701.1275524908106,1928.6532854932932,5629.78
Headlight,moderate,0.2422,0.6338,0.7174,5297.413927107698,1094.186319396617,0.0,6391.6
Light,minor,0.0695,0.7361,0.6173,0.0,719.4164452785246,0.0,800.0
Door,minor,0.0441,0.5444,0.9446,0.0,2576.335464690278,1785.631819284499,4361.97
Door,moderate,0.189,0.9494,0.5783,14682.13381684772,4160.801246281982,3342.003483431298,22184.94
Door,moderate,0.1144,0.4782,0.6726,0.0,2687.4823496219087,2067.578926447481,4755.06
Hood,minor,0.0247,0.6601,0.5525,0.0,2110.823620970258,3059.519668301778,5170.34
Fender,moderate,0.1355,0.7447,0.9774,7521.24507342186,3089.4605240628453,3231.551128005098,13842.26
Hood,severe,0.5916,0.9399,0.5286,14427.761202400716,5429.400982408509,5892.271720898877,25749.43
Hood,minor,0.0589,0.5223,0.7237,0.0,1645.2475768253398,1987.848086535812,3633.1
Hood,minor,0.0351,0.6408,0.4865,0.0,2973.5570566777365,2796.4274365739425,5769.98
Fender,moderate,0.1,0.8469,0.9634,0.0,2591.1179387731945,2380.9642066721276,4972.08
Bumper,minor,0.0579,0.5056,0.5689,0.0,1520.200970484729,1806.6980103700976,3326.9
Headlight,moderate,0.1958,0.6738,0.5106,0.0,845.1093256575567,0.0,845.11
Trunk,minor,0.0457,0.6886,0.4647,0.0,2256.084125291327,1590.8551013143413,3846.94
Trunk,minor,0.0461,0.6556,0.6216,0.0,1973.1321016609777,1681.4974972679713,3654.63
Bumper,moderate,0.3241,0.7335,0.6077,9307.39472562306,2182.9127301612607,4112.308755448466,15602.62
Light,minor,0.0319,0.619,0.6192,0.0,1170.5745222708922,0.0,1170.57
Door,moderate,0.2981,0.6946,0.7569,0.0,5400.668778213544,4080.961154061845,9481.63
Door,minor,0.0446,0.8113,0.9149,0.0,3026.2030454717465,2201.528141926461,5227.73
Headlight,severe,0.7387,0.9303,0.6381,5594.672110566831,1909.2800010818587,0.0,7503.95
Fender,minor,0.0632,0.6821,0.4764,0.0,2220.5027345091275,2725.833793694874,4946.34
Headlight,moderate,0.2467,0.5931,0.5482,0.0,1199.3501714641905,0.0,1199.35
Light,moderate,0.3079,0.5308,0.8005,0.0,1346.6926867024015,0.0,1346.69
Hood,minor,0.01,0.4701,0.8958,18483.010942046494,2684.6954880813496,1521.3923685283803,22689.1
Door,moderate,0.2534,0.6851,0.4504,0.0,2963.404798507123,3979.9144504783535,6943.32
Bumper,moderate,0.2762,0.8648,0.6802,0.0,1991.495220391712,3784.1831568545736,5775.68
Headlight,severe,0.5512,0.6931,0.4452,6260.366391181259,1296.322251227259,0.0,7556.69
Hood,moderate,0.4387,0.8843,0.85,0.0,3217.214389602729,4260.164753078759,7477.38
Trunk,severe,0.697,0.7932,0.5507,16458.485013725985,5082.073626417767,7475.6982629820495,29016.26
Headlight,moderate,0.3239,0.7541,0.9136,12714.964746674656,1850.134472613661,0.0,14565.1
Hood,severe,0.4501,0.7271,0.8747,12361.383006050139,3128.6275998580136,4134.948293453497,19624.96
Door,moderate,0.2641,0.7196,0.5448,0.0,3894.8231522978595,3134.8822394549197,7029.71
Bumper,moderate,0.1297,0.5164,0.5431,9751.736353685104,2834.5604728656654,2642.5861264745195,15228.88
Light,moderate,0.1877,0.641,0.7765,0.0,837.9705695795406,0.0,837.97
Bumper,moderate,0.1,0.7517,0.8296,0.0,2269.1514712032476,1592.404239038951,3861.56
Windshield,moderate,0.1885,0.8384,0.8908,0.0,1936.897965365141,0.0,1936.9
Trunk,minor,0.01,0.779,0.4854,0.0,3176.592248964233,2629.4332383117676,5806.03
Fender,moderate,0.1798,0.7371,0.5788,0.0,3577.1407114178173,3452.4148338281807,7029.56
Door,minor,0.0962,0.9647,0.4836,0.0,2268.90693371039,2758.6532822429244,5027.56
Light,moderate,0.258,0.5093,0.8226,0.0,1343.5045516235132,0.0,1343.5
Door,severe,0.6429,0.4985,0.6243,11797.716077018677,6590.37751341634,6408.41076636049,24796.5
Door,moderate,0.1315,0.5144,0.4721,9983.4052932396,3371.2296476378283,2220.0971235645584,15574.73
Fender,severe,0.7716,0.8826,0.9176,0.0,4714.854341164573,6804.554830199289,11519.41
Bumper,moderate,0.2787,0.5963,0.8476,0.0,1930.1652893913915,4183.154497731214,6113.32
Fender,moderate,0.2728,0.5218,0.5705,0.0,3149.72219013349,3643.5876132932376,6793.31
Bumper,minor,0.0262,0.5037,0.8423,0.0,1617.4529632950848,1701.1055256318848,3318.56
Light,minor,0.0434,0.6405,0.7147,0.0,1418.4399339686804,0.0,1418.44
Headlight,minor,0.0511,0.6204,0.5184,0.0,868.6453025988561,0.0,868.65
Light,minor,0.0924,0.8776,0.4173,0.0,1085.2809138844784,0.0,1085.28
Bumper,minor,0.0735,0.4934,0.6354,0.0,2052.3159088089806,3035.8172710554686,5088.13
Trunk,minor,0.054,0.7699,0.8331,0.0,3498.163819764114,2432.3785345217652,5930.54
Bumper,moderate,0.422,0.6818,0.9161,0.0,2574.249006882975,5532.820503884478,8107.07
Hood,minor,0.0633,0.4747,0.6968,0.0,2172.980718441562,2656.0260092154404,4829.01
Headlight,severe,0.4563,0.7534,0.9036,0.0,1903.361061673919,0.0,1903.36
Bumper,moderate,0.434,0.5983,0.7122,5106.105463816743,1809.8578861241456,4730.90485898226,11646.87
Door,minor,0.0113,0.8397,0.4497,0.0,3306.513356050916,1941.0805268099002,5247.59
Headlight,minor,0.0528,0.6421,0.6569,0.0,954.6043197495624,0.0,954.6
Headlight,minor,0.0206,0.6579,0.6817,0.0,609.3171422980789,0.0,800.0
Hood,minor,0.061,0.8262,0.7989,0.0,2079.828137190589,2751.8887059552267,4831.72
Headlight,moderate,0.1606,0.5285,0.8841,0.0,946.0137423937639,0.0,946.01
Light,minor,0.0345,0.7441,0.6023,0.0,1669.4117010742368,0.0,1669.41
Hood,moderate,0.1949,0.4976,0.9569,0.0,3059.400427259592,2607.7969959342813,5667.2
Light,moderate,0.1525,0.6737,0.9364,8130.334298265028,876.4626658982509,0.0,9006.8
Hood,moderate,0.3154,0.7202,0.5189,15525.824328665674,3005.8839184972135,4511.248144163636,23042.96
Headlight,severe,0.6318,0.6031,0.8603,0.0,3107.665410268056,0.0,3107.67
Fender,moderate,0.1715,0.9544,0.7757,7360.267634454794,2857.679778777039,2700.1939793430097,12918.14
Bumper,moderate,0.33,0.8175,0.681,0.0,3479.730839762284,2984.593932377243,6464.32
Bumper,moderate,0.3133,0.9724,0.5949,0.0,1853.1901300973586,4710.544102732215,6563.73
Bumper,minor,0.0472,0.8135,0.6123,0.0,1916.2823167676456,1684.0216585695334,3600.3
Headlight,moderate,0.2504,0.8087,0.4271,12740.02987024889,1384.8509289876722,0.0,14124.88
Windshield,moderate,0.1068,0.5582,0.7737,0.0,2102.0278964581394,0.0,2102.03
Bumper,severe,0.4815,0.8132,0.777,7104.929013543694,1862.9545790727807,4599.183866516911,13567.07
Bumper,moderate,0.2092,0.6212,0.7702,0.0,2835.049494519001,3528.1397697572643,6363.19
Trunk,moderate,0.2473,0.5947,0.5126,0.0,4198.658768505633,3081.119627452819,7279.78
Fender,minor,0.0119,0.9299,0.5559,3137.4720227792313,2198.8770147726555,1940.1994607576992,7276.55
Bumper,minor,0.0702,0.9693,0.6823,0.0,2014.5604436964204,2050.10600081569,4064.67
Windshield,moderate,0.4241,0.6427,0.4432,0.0,1720.013317139447,0.0,1720.01
Bumper,moderate,0.1287,0.9342,0.7607,4025.070063606304,2170.4774156038143,1834.641326768592,8030.19
Door,minor,0.0773,0.5066,0.519,0.0,3369.4352240135736,2742.5929263314015,6112.03
Door,severe,0.4367,0.7977,0.5669,10899.211136733356,4589.929331514708,3666.571063762613,19155.71
Windshield,moderate,0.2827,0.9724,0.5047,0.0,2761.3066756163676,0.0,2761.31
Trunk,severe,0.8075,0.8779,0.8856,15298.622623027037,3840.381292503553,6128.320829841674,25267.32
Windshield,minor,0.0555,0.4865,0.6798,0.0,2259.7753684551253,0.0,2259.78
Door,moderate,0.2897,0.7507,0.6937,0.0,4682.176640665491,3073.2002608373878,7755.38
Light,moderate,0.1578,0.9424,0.919,0.0,1767.8971013953562,0.0,1767.9
Headlight,minor,0.0374,0.6665,0.476,0.0,1119.8161669840158,0.0,1119.82
Door,minor,0.0476,0.4504,0.7688,0.0,2601.9031882480217,2292.85203930715,4894.76
Trunk,minor,0.0246,0.857,0.848,0.0,1998.0746088569076,2408.1897913794073,4406.26
Bumper,severe,0.4199,0.8715,0.4555,6097.1272545060765,2951.3595209869236,4791.846524446912,13840.33
Hood,severe,0.623,0.5877,0.6069,11953.88204558451,3474.0204176500874,3911.1320747162554,19339.03
Light,moderate,0.1603,0.5439,0.9367,0.0,1531.905155332905,0.0,1531.91
Windshield,moderate,0.1869,0.7429,0.5717,0.0,1834.8233800439125,0.0,1834.82
Hood,moderate,0.1514,0.7602,0.6018,0.0,2292.794451109687,2230.7672280701595,4523.56
Headlight,severe,0.4302,0.5335,0.4878,3299.7464939593383,2225.210644937756,0.0,5524.96
Windshield,severe,0.3,0.892,0.5679,0.0,3001.089778214428,0.0,3001.09
Light,minor,0.043,0.5126,0.4651,0.0,1344.0461703216918,0.0,1344.05
Windshield,minor,0.0781,0.8698,0.5534,0.0,1052.702022634221,0.0,1052.7
Trunk,minor,0.0552,0.841,0.6879,0.0,2515.8550256767558,1863.9929818405626,4379.85
Trunk,minor,0.065,0.5794,0.4445,0.0,2911.6493704928735,2580.339922720705,5491.99
Bumper,minor,0.0751,0.58,0.7042,0.0,1564.968635394985,3172.349370513725,4737.32
Bumper,moderate,0.2753,0.8807,0.7164,7821.614053600623,1673.0097566519394,3089.481769214848,12584.11
Headlight,minor,0.0424,0.6443,0.4674,0.0,1179.0152344781545,0.0,1179.02
Bumper,moderate,0.3494,0.8926,0.5473,0.0,1848.2389999019417,4997.41522131208,6845.65
Bumper,minor,0.0585,0.6301,0.5691,0.0,2000.280659618767,2334.0467100593237,4334.33
Headlight,moderate,0.349,0.6197,0.5383,8823.714317292814,1419.2807220966497,0.0,10243.0
Bumper,severe,0.6565,0.9024,0.9763,7353.914591773068,2271.218237468084,7812.685225281115,17437.82
Fender,minor,0.0555,0.4654,0.6609,0.0,1946.0571619856587,2103.284133919282,4049.34
Bumper,severe,0.6889,0.6866,0.8678,8945.222318558574,3991.0085094609894,4983.985799246768,17920.22
Trunk,severe,0.5573,0.8704,0.7129,0.0,4094.127719140007,6593.545396058964,10687.67
Door,moderate,0.3226,0.6951,0.7568,0.0,3384.9700525234975,3519.0752036862004,6904.05
Headlight,minor,0.0582,0.8817,0.5197,0.0,1302.5346733896858,0.0,1302.53
Fender,minor,0.1224,0.9637,0.5883,0.0,2581.8953518811604,1857.0250718967013,4438.92
Trunk,moderate,0.4911,0.4627,0.8763,0.0,3867.4787647804646,4584.574809397439,8452.05
Fender,moderate,0.3542,0.8011,0.8745,3577.1491570890507,3446.2766138025368,3281.6889826624997,10305.11
Windshield,moderate,0.341,0.7161,0.9471,0.0,2474.6155602435424,0.0,2474.62
Headlight,minor,0.0315,0.7631,0.7165,0.0,1313.9278023672916,0.0,1313.93
Windshield,moderate,0.4114,0.9377,0.6117,7729.125056771936,1972.3727846762624,0.0,9701.5
Fender,severe,0.5931,0.8313,0.5033,0.0,3430.9806418362896,3476.2319690797813,6907.21
Windshield,minor,0.0354,0.761,0.4534,0.0,1235.1030797802082,0.0,1235.1
Light,moderate,0.3073,0.6431,0.5387,6002.371549736719,1080.37958939562,0.0,7082.75
Fender,severe,0.5329,0.6748,0.7536,4446.052106648857,4441.315512843549,6583.232461060559,15470.6
Trunk,minor,0.092,0.6376,0.5602,0.0,2022.6962702156277,2111.655423805989,4134.35
Trunk,moderate,0.2465,0.7056,0.8901,0.0,3806.5716732630513,4204.605874974795,8011.18
Fender,minor,0.019,0.7356,0.437,0.0,2084.9150385825506,1872.8194767369387,3957.73
Trunk,severe,0.6403,0.4509,0.4728,14644.2893179303,5505.1539855394585,5805.5189579110765,25954.96
Door,moderate,0.3358,0.8421,0.496,0.0,3445.969636878226,3351.987028903658,6797.96
Trunk,minor,0.01,0.9375,0.9729,0.0,2592.972819081921,1702.5789039066467,4295.55
Door,minor,0.051,0.8467,0.4947,0.0,3240.0383049984944,1652.8313694247804,4892.87
Windshield,minor,0.064,0.7176,0.7989,0.0,1699.6014232720643,0.0,1699.6
Trunk,moderate,0.2412,0.9547,0.478,0.0,3708.303603272687,3410.886593721843,7119.19
Trunk,moderate,0.1161,0.7117,0.6097,0.0,2348.8603934906205,2456.3889946886998,4805.25
Hood,moderate,0.1749,0.5476,0.6617,0.0,3001.7750380860725,4258.419370333115,7260.19
Windshield,moderate,0.3077,0.8907,0.4068,12193.914679449097,2176.3306441290474,0.0,14370.25
Fender,minor,0.0539,0.8972,0.6256,0.0,3192.674112961149,2055.5389945717366,5248.21
Headlight,severe,0.95,0.7516,0.8871,5607.728423948539,2076.7492186739637,0.0,7684.48
Light,moderate,0.4117,0.4623,0.7093,0.0,2054.4684064604953,0.0,2054.47
Fender,severe,0.4696,0.6498,0.651,3872.1615164240934,4014.1260937623792,4195.879462016822,12082.17
Door,moderate,0.1766,0.9457,0.8813,15004.969675905015,3795.160722205039,2799.6556213304743,21599.79
Light,minor,0.0558,0.8922,0.6541,0.0,728.1593743924604,0.0,800.0
Trunk,severe,0.6741,0.5312,0.758,11886.921960975502,3579.4492220378684,5080.470764315495,20546.84
Light,moderate,0.3497,0.6063,0.8791,4905.909376727441,2279.657736816433,0.0,7185.57
Bumper,minor,0.0849,0.732,0.9743,0.0,1950.6571546804912,2363.9777581859084,4314.63
Windshield,minor,0.0527,0.9548,0.5887,0.0,1291.5834695717565,0.0,1291.58
Hood,severe,0.95,0.6304,0.6115,15738.939423948977,7021.785892632474,6355.1262042213875,29115.85
Hood,moderate,0.2123,0.5567,0.4856,12932.939169494772,1820.450393387874,3842.854500013082,18596.24
